-23.621564,-70.38976,Av. Balmaceda 
-23.646038,-70.400909,Av. Balmaceda N° 2355
-23.662332,-70.40196,Av. Angamos
-23.662233,-70.401896,Av. Angamos N° 01455
-23.648554,-70.396317,Arturo Prat N° 640
-23.648318,-70.396617,Arturo Prat N° 582-598
-23.648711,-70.396231,Arturo Prat 656
-23.6743,-70.407861,Angamos N° 415
-33.609937,-71.613782,Providencia 102
-33.609955,-71.615177,Providencia 
-34.166328,-70.745626,San Martin 147
-32.83905,-71.229218,Calle 21 De Mayo 3594
-34.408521,-70.860725,Condell  57
-32.785687,-71.189907,Prolongacion J.J Perez N° 12010
-34.407671,-70.860253,Arturo Prat 54
-34.406591,-70.85976,Arturo Prat 140
-34.44015,-71.07361,German Riesco N° 1001
-34.640058,-71.373552,Rafael Casanova 199
-34.173252,-70.748158,Millan 886
-34.173163,-70.749467,Millan 1020
-34.169488,-70.742987,Independencia  572
-34.169577,-70.742794,Independencia 548
-34.169027,-70.746184,Independencia 798
-34.169524,-70.743309,Independencia 602
-34.166293,-70.751162,Dr. Salinas 1165
-34.181418,-70.72816,Carretera El Cobre 340
-34.182856,-70.725563,Carretera Del Cobre 750
-34.186228,-70.719984,Camino El Cobre 1002
-34.169586,-70.743297,Calle Independencia 591 
-34.17011,-70.74494,Bueras 470
-34.168778,-70.747493,Brasil 901
-34.291314,-71.309856,Plaza De Armas N° 286
-34.291314,-71.309856,Plaza De Armas N° 276
-34.173181,-70.718568,Av. M. Ramirez 665
-34.291367,-71.309813,Plaza De Armas N° 186
-32.784749,-71.526879,Cabo Ortiz 189
-33.047702,-71.443086,Los Carreras 721
-33.045958,-71.442529,Claudio Vicuña 791
-33.046048,-71.442443,Claudio Vicuña 799
-33.046264,-71.441885,Claudio Vicuña 898
-33.045994,-71.442421,Claudio Vicuña 806
-33.045958,-71.442593,Claudio Vicuña 790
-32.879029,-71.246813,O´Higgins 198
-32.877948,-71.246663,O´Higgins 102
-32.878506,-71.246856,O´Higgins 157
-32.877912,-71.24677,OHiggins 102
-32.881281,-71.260031,Chacabuco 281
-34.638293,-71.365398,Plaza De Armas 98 
-33.637418,-71.623288,Av. El Golf N° 5
-33.484073,-70.620571,Av. V. Mackenna Nº 5705, Esq.Calle Estadio Nº 5765
-33.484127,-70.620657,Av. Vicuña Mackenna Nº 4917
-32.45039,-71.234519,Moisés Chacón Nº 140
-32.732635,-71.200517,Ruta 5 Norte Km.104
-33.045724,-71.404034,Freire Nº 471
-32.896074,-71.246749,Av. Ramon Freire
-33.042702,-71.420323,Av. Ramon Freire Nº 2411
-32.426376,-71.067255,Av. Humeres 552
-33.614047,-71.615767,Av. Providencia N° 196 
-32.442712,-71.230724,Pedro Polanco Nº 277
-32.448525,-71.229111,Nuevo TOrtiz De Rosas N° 298,
-33.118072,-71.573882, Cardenal Samoré N° 2335 Loc. 1862
-32.937954,-71.516258,Magallanes 866 Loc 310
-32.950649,-71.54014,Los Ginkos Nº 5 Loc. 11 Al 13, Centro Comercial Bosques De Montemar
-32.950721,-71.540076,Av. Concon Reñaca Nº 3850
-33.318533,-71.406115,Chacabuco
-33.318623,-71.405901,Chacabuco 246
-33.322962,-71.405021,Av. Portales Esq.General Bonilla
-33.54651,-71.601595,Calle Cartagena 313
-33.3617,-71.669959,Carlos Alessandri 1870
-33.373975,-71.677945,Av. Ignacio Carrera Pinto  / Dr Guillermo Mucke Locales 10, 11 Y 12
-33.361682,-71.670045,Av. Carlos Alessandri N° 1915-1953
-33.580643,-71.613718,Ramon Barros Luco N° 105
-33.580142,-71.61153,Centenario 102
-33.579963,-71.611079,Av. Centenario 145
-33.579999,-71.611401,Av. Centenario 120
-33.597481,-71.613203,Av. Barros Luco N° 1881 -Barrancas
-33.046371,-71.618203,Pedro Montt 1804
-33.03995,-71.627408,Prat 801
-33.037791,-71.628932,Plaza Sotomayor 160
-33.046443,-71.615371,Nueva Pedro Montt N° 2050
-33.041533,-71.624683,Esmeralda N° 1077
-33.046011,-71.620499,Condell N° 1586
-33.04567,-71.621507,Condell N° 1505
-33.044447,-71.623589,Condell 1302
-33.036838,-71.581596,Av. Valparaiso N° 896. Loc. 1
-33.046731,-71.608075,Av. Uruguay 375
-33.046857,-71.6055,Av. Pedro Montt N° 2867
-33.046785,-71.60786,Av. Pedro Montt 2705
-33.046875,-71.612667,Av. Pedro Montt 2248
-33.046551,-71.615199,Av. Pedro Montt 1902 Esq. Las Heras
-33.046245,-71.617023,Av. Pedro Montt 1898
-33.046299,-71.619447,Av. Independencia 1702
-33.044213,-71.617366,Av. Brasil
-33.042216,-71.605178,Av. Argentina Nº  51
-33.046277,-71.604124,Av. Argentina N° 251
-33.052455,-71.601913,Av. Argentina
-33.045058,-71.611766,Av Brasil N 2350
-33.036514,-71.352149,Latorre N° 13
-33.036478,-71.351956,Latorre 2
-33.036892,-71.581682,Av. Valparaiso Nº 664
-33.043907,-71.376482,Av. Valparaiso 885
-33.044246,-71.373832,Av. Valparaiso 691
-36.783168,-73.110801,Gran Bretaña N° 2910
-36.712347,-73.11421,Colon N° 236
-36.724761,-73.117101,Bilbao Con Valdivia
-36.799949,-73.07429,Av. Jorge Montt Base Naval
-36.742014,-73.098245,Av. Colon N° 3252 
-36.71264,-73.113695,Av. Colon N° 300
-36.714738,-73.110669,Av. Colon 640
-36.777083,-73.078762,Autopista Talcahiano N° 7001
-36.778802,-73.077839,Autopista Concepcion N° 9000
-35.322694,-72.408193,Vial N° 224
-35.427841,-71.652299,Uno Sur N° 1696
-35.427578,-71.654187,Uno Sur N° 1599
-35.427508,-71.655668,Uno Sur N° 1501B
-35.427474,-71.657041,Uno Sur N 1403
-35.427159,-71.65983,Uno Sur N 1196
-35.426634,-71.666225,Uno Sur 732
-35.427421,-71.657942,Uno Sur 1335
-35.427299,-71.658607,Uno Sur 1298
-35.427281,-71.65869,Uno Sur 1289
-35.426931,-71.665259,Uno Oriente 1069
-35.425655,-71.662942,Uno Norte N° 963 
-35.426389,-71.655432,Uno Norte 1518
-35.428523,-71.67219,El Arenal N 411
-35.427001,-71.626314,Av. Circunvalacion Oriente N° 1055 
-35.423522,-71.646999,4 Norte N 541
-35.422595,-71.652535,4 Norte N° 1530
-35.428942,-71.653071,2 Sur N° 1659
-33.412977,-70.576665,Farmacia Cruz Verde
-39.275521,-71.975219,O´Higgins 400
-39.208847,-71.980087,Nuevo Titulo
-39.276052,-71.972429,Miguel Ansorena N° 121
-41.316078,-72.984906,Fresia 174
-41.3164,-72.984992,Av. L.B. O´Higgins 
-41.3169,-72.985185,San Francisco 400
-41.31719,-72.986194,Av. Del Salvador  Nº 417
-36.138845,-71.824543,Anibal Pinto N° 650
-36.139226,-71.824285,Anibal Pinto N° 598
-39.584524,-72.359116,NMartínez De Rosas Nº 690
-39.617326,-72.336937,Martinez De Rosas 894
-40.28902,-73.081497,Arturo Prat 298
-34.386159,-70.851863,San Martin 147
-36.622244,-72.945767,Manuel Montt 1077
-36.83821,-73.096851,Pedro Agirre Cerda N° 1055
-36.844787,-73.093353,El Venado N° 560 Loc. A3
-38.733983,-72.581437,Av. Balmaceda N° 350
-38.718198,-72.588833,Arturo Prat N° 269
-38.689798,-72.593742,Bilbao 496
-43.118998,-73.618013,22 De Mayo 343
-53.175229,-70.933038,Pedro Aguirre Cerda 283
-53.162687,-70.90967,Nogueira 1120
-53.163935,-70.908769,Errazuriz 799
-53.158455,-70.905357,Calle Carlos Bories  990
-53.15857,-70.905486,Bories 970
-53.158583,-70.9054,Bories 701
-39.813316,-73.245445,Camilo Henriquez 450
-53.158545,-70.905293,Bories 837
-53.016449,-70.833281,Base Aerea Chabunco
-53.143514,-70.891946,Av. Bulnes 01448
-53.157888,-70.904563,Av. Bories 683
-53.132561,-70.881313,Av Manuel Bulnes 01855
-52.879138,-70.86263,Aeropuerto Carlos I. Del Campo  
-41.317239,-72.985957,Del Salvador 400
-41.317771,-72.98364,Del Salvador 228
-39.813778,-73.245681,Av. Picarte  301
-41.480821,-72.975036,Volcan Hornopiren 1728
-39.809888,-73.25214,Las Encinas N° 111 Esq. Los Laureles
-41.471625,-72.943343,Urmeneta 580
-39.814107,-73.243428,Av. Picarte 449
-41.472282,-72.936575,Illapel 10
-41.47132,-72.94184,Guillermo Gallardo 140
-41.468168,-72.933193,Ejercito 470
-41.463409,-72.956174,Circunvalacion 232
-41.455079,-72.929441,Base Aerea El Tepual 2
-39.813942,-73.244072,Av. Picarte  404
-39.814503,-73.247419,Arauco 101
-41.455143,-72.929184,Base Aerea El Tepual
-41.46328,-72.951454,Av. Presidente Ibañez 716
-41.461511,-72.944287,Av. Pdte. Ibañez 173 
-41.473136,-72.986086,Av. La Cruz 2006
-37.802053,-72.693511,General Lagos 570
-37.801951,-72.693253,Calle Lagos 522
-41.460643,-72.914031,Av. Cuarta Terraza 5001
-37.756601,-72.715965,Confederacion Suiza N° 1108
-41.472493,-72.944759,Av. Chillan 117
-39.280022,-72.237299,Saturnino Epulef 1580
-41.461433,-72.912366,Av. 4A Terraza Esq. Michimavida 
-41.473088,-72.945767,Antonio Varas 763 
-41.472365,-72.944351,Antonio Varas 665
-39.279839,-72.231166,Pedro De Valdivia N° 701
-41.471979,-72.942377,Antonio Varas 549
-41.474664,-72.949501,Antonio Varas 991
-41.474181,-72.948428,Antonio Varas 952
-39.279607,-72.231466,Pedro De Valdivia N° 375
-41.472349,-72.943214,Antonio Varas 599
-41.472252,-72.94242,Antonio Varas 560 
-39.279607,-72.231294,Pedro De Valdivia 701
-41.472445,-72.94244,Antonio Varas 555
-39.279922,-72.225433,Camilo Henriquez N° 547
-39.279856,-72.225455,Camilo Henriquez N° 445
-36.800574,-73.084191,Potsdam N° 23
-45.406122,-72.699229,Sargento Aldea Esq. Arturo Prat
-34.984194,-71.240419,Yungay 619 - 621
-34.987623,-71.238552,Villota N° 355
-34.983315,-71.240934,Prat N° 428
-34.983368,-71.241642,Prat 500
-34.983509,-71.241642,Prat 499
-34.98096,-71.241921,Peña N° 898
-34.981628,-71.241835,Peña 856
-37.573971,-73.645706,Covadonga 267
-38.737934,-72.590493,Av. Manuel Montt N° 801
-38.742101,-72.60532,Av. Caupolicán N° 191
-38.736143,-72.588647,Av. Bulnes N° 298
-38.733549,-72.61371,Av. Alemania Nº 0815
-38.735423,-72.607487,Av. Alemania N° 425
-38.733013,-72.615405,Av. Alemania 0888
-38.734268,-72.611028,Alemania Nº 633 
-36.724761,-73.117101,Bilbao Con Valdivia
-36.799949,-73.07429,Av. Jorge Montt Base Naval
-40.572029,-73.157898,Victoria N° 380
-40.57268,-73.134423,Eleuterio Ramirez N° 935
-40.572746,-73.135196,Eleuterio Ramirez 903
-40.572778,-73.135367,Eleuterio Ramirez 884
-40.572909,-73.13305,Eleuterio Ramirez 1085
-40.572827,-73.133393,Eleuterio Ramírez 1000
-40.572697,-73.136848,E.Ramirez N° 799
-40.57268,-73.133415,Cochrane N 586
-34.984335,-71.244431,O´Higgins 670
-34.984933,-71.241556,Marced 487, Curicó
-34.985109,-71.227737,Carrera N° 682 Loc. 1 Al 3
-34.977637,-71.239882,Carmen Nº 1190 - 1196
-33.236695,-70.810643,Av. O´Higgins N° 201, Jumbo
-33.236713,-70.81075,Av. O´Higgins N° 201. Loc 40
-33.236713,-70.810901,Av. O´Higgins N° 201 Curico
-45.572191,-72.070402,Francisco Bilbao 326
-45.91581,-71.688744,Camino Internacional Balmaceda
-45.584266,-72.075036,Av. Ogana N° 1475
-45.578334,-72.073749,Av. Ogana 869
-45.572882,-72.071195,Arturo Prat N° 378
-45.573017,-72.071174,Arturo Prat 387
-45.572213,-72.070733,Arturo Prat 307
-37.085503,-73.156672,Manuel Montt N° 401
-37.085524,-73.156598,Manuel Montt 399
-35.331845,-72.410935,Freire N° 586
-35.332772,-72.41042,Freire 664-A
-36.824659,-73.040095,San Martin N° 1386
-36.828506,-73.048936,San Martín 661
-36.826325,-73.053056,Rengo N° 601
-36.789766,-73.059815,Ramon Carrasco N° 292-294
-36.827064,-73.040267,Plaza Peru N° 111-115 Loc.2 Y 3
-36.846006,-73.051661,Pedro De Valdivia 1009
-36.825896,-73.043207,Pedro Aguirre Cerda N° 1055, Loc.4 Y 5
-36.827527,-73.050416,O´Higgins N° 399
-36.826772,-73.047949,O´Higgins 801
-36.835411,-73.040954,Michimalonco 1300
-36.820554,-73.046049,Los Carreras Nº 1175
-36.825157,-73.050395,Calle Freire 707
-36.825861,-73.048893,Barros Arana N° 782.Loc 1
-36.82605,-73.049215,Barros Arana N 762 - 774
-36.826943,-73.051425,Barros Arana N° 600
-36.827098,-73.051468,Barros Arana N° 599
-36.827527,-73.052734,Barros Arana N° 472
-36.825518,-73.047927,Barros Arana 854
-36.826016,-73.048871,Barros Arana 779
-36.827459,-73.052369,Barros Arana 514
-36.821928,-73.036104,Av. Roosevelt N° 1702
-36.613013,-72.099863,Sargento Aldea 960
-36.615028,-72.107609,Pedro Aguirre Cerda N° 35
-36.595512,-72.107054,Longitudinal Norte N° 134
-36.608466,-72.092889,Francisco Ramirez Nº 1
-36.609086,-72.101708,El Roble 699
-36.60881,-72.083276,Av. Libertad 601
-36.599646,-72.100099,Av. Ecuador 599
-36.610137,-72.102116,5 De Abril N° 786, Loc. 2
-36.609637,-72.101966,5 De Abril N° 731
-36.60912,-72.101708,5 De Abril N° 701
-36.607036,-72.104348,18 De Septiembre N° 610
-35.967483,-72.317465,Victoria 520 Cauquenes
-42.482637,-73.763712,San Martin N° 303 Loc. B,C Y D,
-42.480928,-73.763734,San Martin 467
-42.481751,-73.765686,Gamboa 393
-42.482067,-73.763755,Av. San Martín 369
-41.769935,-73.127796,Aureliano Sanchez N° 98
-37.797916,-72.705677,Lautaro 20, Angol
-37.798238,-72.709003,Lautaro 302
-37.799781,-72.701794,Jose Luis Osorio 95
-37.79817,-72.707888,Chorrillos 402
-37.811242,-72.684137,Av. Bernardo O´Higgins N° 1744
-41.868906,-73.826369,Pudeto 301
-41.868986,-73.82727,Eleuterio Ramirez N° 268, Loc. 1,2,3
-41.869129,-73.826755,Eleuterio Ramirez 257
-41.867819,-73.825768,Colo Colo N° 318
-41.866972,-73.827463,Calle18 Esq.  Blanco Encalada
-33.414213,-70.546993,Supermercado Beckna
